TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0.00,90617.00,1.00,0.00,1.00,2.00,1.00,0.00,183.00,11.00,0.00,1.00,2.00,1.00,"$2,318","$2,611",6.00,0.00,0.00,1.00,1.00,89.00%,71.00%,0.00,0.00,1.00,14.00%,0.00,0.00,200.00%
0.00,90630.00,1.00,0.00,1.00,1.00,1.00,1.00,238.00,22.00,0.00,0.00,2.00,6.00,"$10,121","$21,777",18.00,7.00,0.00,3.00,3.00,46.00%,28.00%,0.00,0.00,7.00,24.00%,0.00,0.00,33.00%
0.00,90759.00,0.00,0.00,0.00,11.00,0.00,11.00,86.00,9.00,0.00,2.00,3.00,4.00,"$4,205","$6,431",5.00,1.00,0.00,0.00,2.00,65.00%,83.00%,0.00,0.00,1.00,67.00%,0.00,0.00,75.00%
0.00,90809.00,0.00,0.00,0.00,1.00,1.00,1.00,46.00,7.00,0.00,1.00,1.00,1.00,"$2,737","$4,000",2.00,0.00,0.00,0.00,1.00,68.00%,25.00%,0.00,0.00,0.00,25.00%,0.00,0.00,100.00%
0.00,90879.00,0.00,0.00,0.00,2.00,3.00,1.00,137.00,6.00,0.00,1.00,1.00,6.00,"$8,317","$16,109",5.00,3.00,1.00,3.00,4.00,52.00%,63.00%,0.00,1.00,3.00,75.00%,1.00,1.00,17.00%
0.00,90882.00,2.00,0.00,1.00,7.00,0.00,5.00,248.00,20.00,0.00,0.00,1.00,1.00,"$4,062","$4,836",6.00,4.00,1.00,1.00,1.00,84.00%,23.00%,0.00,1.00,5.00,8.00%,1.00,1.00,100.00%
0.00,91029.00,0.00,0.00,0.00,5.00,1.00,6.00,143.00,1.00,1.00,5.00,8.00,21.00,"$50,811","$1,26,553",31.00,0.00,0.00,3.00,11.00,40.00%,72.00%,0.00,0.00,0.00,58.00%,0.00,0.00,38.00%
0.00,91237.00,1.00,1.00,0.00,4.00,1.00,6.00,38.00,1.00,1.00,2.00,2.00,5.00,"$2,570","$10,093",4.00,0.00,0.00,1.00,1.00,25.00%,80.00%,0.00,0.00,0.00,100.00%,0.00,0.00,40.00%
0.00,91269.00,2.00,0.00,1.00,2.00,2.00,3.00,159.00,5.00,0.00,1.00,2.00,5.00,"$3,583","$3,435",3.00,14.00,3.00,3.00,4.00,104.00%,16.00%,0.00,3.00,14.00,26.00%,3.00,3.00,40.00%
0.00,91292.00,0.00,0.00,0.00,8.00,0.00,25.00,269.00,3.00,1.00,3.00,13.00,7.00,"$18,917","$20,068",18.00,0.00,0.00,3.00,4.00,94.00%,43.00%,3.00,0.00,5.00,30.00%,0.00,1.00,186.00%
0.00,91303.00,2.00,0.00,0.00,4.00,5.00,4.00,159.00,16.00,0.00,0.00,1.00,1.00,"$1,880","$10,500",5.00,5.00,1.00,0.00,0.00,18.00%,50.00%,3.00,1.00,6.00,10.00%,1.00,4.00,100.00%
0.00,91307.00,0.00,0.00,0.00,0.00,,0.00,118.00,4.00,0.00,2.00,3.00,14.00,"$22,938","$33,940",15.00,0.00,0.00,7.00,8.00,68.00%,88.00%,0.00,0.00,0.00,82.00%,0.00,0.00,21.00%
0.00,91382.00,0.00,0.00,0.00,2.00,0.00,1.00,284.00,4.00,0.00,4.00,6.00,11.00,"$43,830","$49,891",26.00,1.00,0.00,9.00,11.00,88.00%,43.00%,3.00,0.00,2.00,37.00%,0.00,0.00,55.00%
0.00,91406.00,1.00,1.00,0.00,3.00,0.00,1.00,146.00,6.00,0.00,1.00,2.00,6.00,"$37,233","$50,693",8.00,0.00,0.00,2.00,4.00,73.00%,78.00%,0.00,0.00,0.00,67.00%,0.00,0.00,33.00%
0.00,91652.00,0.00,0.00,0.00,0.00,,0.00,35.00,35.00,0.00,0.00,0.00,1.00,$640,"$4,200",1.00,0.00,0.00,0.00,0.00,15.00%,100.00%,0.00,0.00,0.00,100.00%,0.00,0.00,0.00%
0.00,91740.00,1.00,0.00,1.00,2.00,0.00,1.00,116.00,6.00,0.00,3.00,3.00,4.00,"$3,782","$4,385",15.00,10.00,2.00,2.00,3.00,86.00%,38.00%,0.00,2.00,11.00,15.00%,2.00,2.00,75.00%
0.00,91886.00,0.00,0.00,0.00,3.00,1.00,1.00,166.00,6.00,0.00,2.00,2.00,12.00,"$26,561","$35,778",25.00,1.00,0.00,6.00,7.00,74.00%,44.00%,3.00,1.00,2.00,44.00%,1.00,1.00,17.00%
0.00,92194.00,1.00,0.00,1.00,9.00,1.00,6.00,172.00,4.00,0.00,1.00,4.00,3.00,$664,$900,8.00,9.00,0.00,1.00,2.00,74.00%,29.00%,0.00,0.00,10.00,18.00%,0.00,0.00,133.00%
0.00,92199.00,2.00,0.00,0.00,4.00,1.00,5.00,202.00,5.00,0.00,2.00,6.00,8.00,"$6,170","$7,051",9.00,2.00,2.00,6.00,6.00,88.00%,46.00%,2.00,2.00,4.00,62.00%,2.00,3.00,75.00%
0.00,92206.00,0.00,0.00,0.00,4.00,2.00,8.00,235.00,2.00,1.00,5.00,7.00,7.00,"$30,612","$37,661",11.00,3.00,3.00,3.00,4.00,81.00%,67.00%,0.00,3.00,7.00,47.00%,3.00,3.00,100.00%
0.00,92223.00,1.00,0.00,1.00,4.00,1.00,7.00,284.00,4.00,0.00,1.00,1.00,1.00,,,1.00,1.00,0.00,,,,50.00%,0.00,0.00,1.00,50.00%,0.00,0.00,100.00%
0.00,92359.00,0.00,0.00,0.00,1.00,2.00,0.00,211.00,8.00,0.00,1.00,2.00,10.00,"$35,525","$70,901",11.00,1.00,0.00,2.00,5.00,50.00%,83.00%,2.00,0.00,1.00,83.00%,0.00,1.00,20.00%
0.00,92373.00,0.00,0.00,0.00,0.00,,0.00,228.00,7.00,0.00,3.00,7.00,19.00,"$22,357","$68,912",25.00,0.00,0.00,1.00,4.00,32.00%,73.00%,0.00,0.00,1.00,73.00%,0.00,0.00,37.00%
0.00,92426.00,0.00,0.00,0.00,0.00,23.00,0.00,134.00,66.00,0.00,0.00,0.00,4.00,"$11,037","$18,485",6.00,0.00,0.00,2.00,2.00,60.00%,67.00%,0.00,0.00,0.00,67.00%,0.00,0.00,0.00%
0.00,92496.00,0.00,0.00,0.00,2.00,3.00,1.00,275.00,3.00,1.00,2.00,8.00,14.00,"$13,503","$27,935",23.00,0.00,0.00,6.00,7.00,48.00%,67.00%,0.00,0.00,0.00,47.00%,0.00,0.00,57.00%
0.00,92553.00,2.00,2.00,0.00,2.00,1.00,3.00,10.00,10.00,0.00,1.00,1.00,1.00,"$3,960","$4,570",1.00,0.00,0.00,1.00,1.00,87.00%,100.00%,0.00,0.00,0.00,100.00%,2.00,0.00,100.00%
0.00,92703.00,0.00,0.00,0.00,1.00,2.00,2.00,141.00,25.00,0.00,0.00,0.00,14.00,"$41,782","$69,083",22.00,1.00,0.00,4.00,5.00,60.00%,58.00%,0.00,0.00,1.00,58.00%,0.00,0.00,0.00%
0.00,92706.00,1.00,1.00,0.00,1.00,4.00,2.00,420.00,4.00,0.00,3.00,4.00,7.00,"$39,464","$49,561",15.00,0.00,0.00,4.00,4.00,80.00%,47.00%,2.00,0.00,1.00,41.00%,1.00,1.00,57.00%
0.00,92781.00,0.00,0.00,0.00,2.00,1.00,1.00,345.00,9.00,0.00,1.00,1.00,6.00,"$28,382","$38,110",7.00,0.00,0.00,2.00,3.00,74.00%,100.00%,0.00,0.00,0.00,86.00%,0.00,0.00,17.00%
0.00,92804.00,1.00,0.00,1.00,2.00,1.00,1.00,59.00,1.00,1.00,2.00,2.00,3.00,"$16,865","$17,353",4.00,0.00,0.00,1.00,1.00,97.00%,60.00%,0.00,0.00,0.00,60.00%,0.00,0.00,67.00%
0.00,92899.00,0.00,0.00,0.00,5.00,1.00,5.00,273.00,5.00,0.00,1.00,5.00,16.00,"$42,706","$63,063",26.00,0.00,0.00,8.00,10.00,68.00%,68.00%,0.00,0.00,0.00,57.00%,0.00,0.00,31.00%
0.00,92913.00,0.00,0.00,0.00,0.00,15.00,1.00,145.00,14.00,0.00,0.00,2.00,5.00,"$43,606","$50,438",8.00,0.00,0.00,4.00,4.00,86.00%,56.00%,0.00,0.00,1.00,56.00%,0.00,0.00,40.00%
0.00,92977.00,0.00,0.00,0.00,8.00,2.00,4.00,364.00,4.00,0.00,4.00,8.00,22.00,"$90,891","$1,56,960",45.00,0.00,0.00,5.00,12.00,58.00%,48.00%,0.00,0.00,0.00,42.00%,0.00,0.00,36.00%
0.00,92978.00,2.00,2.00,0.00,2.00,2.00,2.00,241.00,5.00,0.00,1.00,1.00,7.00,"$28,623","$44,480",12.00,0.00,0.00,3.00,4.00,64.00%,46.00%,3.00,0.00,0.00,54.00%,0.00,0.00,14.00%
0.00,92979.00,3.00,2.00,0.00,3.00,2.00,8.00,80.00,4.00,0.00,4.00,6.00,4.00,"$16,374","$21,583",10.00,1.00,0.00,2.00,3.00,76.00%,73.00%,0.00,0.00,3.00,36.00%,1.00,0.00,150.00%
0.00,93068.00,0.00,0.00,0.00,4.00,1.00,1.00,152.00,7.00,0.00,2.00,10.00,22.00,"$61,264","$1,69,832",36.00,2.00,1.00,4.00,7.00,36.00%,71.00%,0.00,1.00,2.00,52.00%,1.00,1.00,45.00%
0.00,93165.00,1.00,1.00,0.00,0.00,11.00,0.00,191.00,19.00,0.00,0.00,1.00,2.00,$445,$544,2.00,1.00,0.00,1.00,1.00,82.00%,33.00%,0.00,0.00,1.00,67.00%,0.00,0.00,50.00%
0.00,93250.00,0.00,0.00,0.00,0.00,,0.00,138.00,7.00,0.00,4.00,11.00,13.00,"$5,333","$28,615",34.00,0.00,0.00,1.00,3.00,19.00%,74.00%,0.00,0.00,0.00,37.00%,0.00,0.00,85.00%
0.00,93412.00,7.00,7.00,0.00,4.00,3.00,13.00,99.00,5.00,0.00,1.00,2.00,9.00,"$9,715","$18,395",23.00,10.00,7.00,3.00,4.00,53.00%,25.00%,2.00,8.00,13.00,25.00%,11.00,9.00,22.00%
0.00,93693.00,1.00,0.00,0.00,11.00,1.00,6.00,131.00,34.00,0.00,0.00,0.00,2.00,"$1,325","$3,800",4.00,3.00,1.00,0.00,1.00,35.00%,13.00%,0.00,1.00,6.00,25.00%,1.00,1.00,0.00%
0.00,93799.00,3.00,1.00,1.00,10.00,0.00,11.00,96.00,4.00,0.00,2.00,3.00,4.00,"$7,565","$9,649",3.00,8.00,1.00,2.00,2.00,78.00%,27.00%,0.00,1.00,8.00,36.00%,2.00,1.00,75.00%
0.00,93812.00,1.00,1.00,0.00,3.00,2.00,2.00,247.00,25.00,0.00,0.00,0.00,4.00,"$17,206","$20,841",13.00,0.00,0.00,2.00,3.00,83.00%,54.00%,0.00,0.00,0.00,31.00%,0.00,0.00,0.00%
0.00,93893.00,0.00,0.00,0.00,2.00,1.00,1.00,153.00,9.00,0.00,1.00,1.00,16.00,"$31,409","$55,291",18.00,0.00,0.00,3.00,9.00,57.00%,94.00%,0.00,0.00,0.00,89.00%,0.00,0.00,6.00%
0.00,93950.00,0.00,0.00,0.00,1.00,1.00,0.00,333.00,11.00,0.00,1.00,3.00,12.00,"$32,185","$60,703",23.00,0.00,0.00,2.00,5.00,53.00%,63.00%,0.00,0.00,1.00,50.00%,0.00,0.00,25.00%
0.00,93990.00,2.00,1.00,0.00,3.00,4.00,4.00,98.00,7.00,0.00,1.00,1.00,7.00,"$2,980","$4,197",16.00,3.00,1.00,2.00,2.00,71.00%,47.00%,3.00,3.00,7.00,37.00%,3.00,5.00,14.00%
0.00,94047.00,0.00,0.00,0.00,1.00,3.00,0.00,258.00,3.00,1.00,2.00,3.00,7.00,"$8,740","$11,053",21.00,0.00,0.00,4.00,4.00,79.00%,36.00%,3.00,0.00,1.00,28.00%,0.00,1.00,43.00%
0.00,94054.00,0.00,0.00,0.00,3.00,4.00,1.00,311.00,4.00,0.00,4.00,20.00,24.00,"$84,790","$1,63,281",47.00,0.00,0.00,3.00,7.00,52.00%,68.00%,0.00,0.00,0.00,43.00%,0.00,0.00,83.00%
0.00,94088.00,0.00,0.00,1.00,1.00,1.00,3.00,161.00,3.00,1.00,8.00,11.00,14.00,"$25,937","$62,068",25.00,0.00,0.00,3.00,5.00,42.00%,58.00%,0.00,0.00,0.00,45.00%,0.00,0.00,79.00%
0.00,94299.00,1.00,1.00,0.00,0.00,,0.00,9.00,2.00,1.00,2.00,2.00,2.00,$534,"$2,163",1.00,0.00,0.00,1.00,1.00,25.00%,50.00%,0.00,0.00,0.00,100.00%,0.00,0.00,100.00%
0.00,94317.00,0.00,0.00,0.00,2.00,3.00,1.00,258.00,5.00,0.00,5.00,12.00,18.00,"$68,264","$86,306",29.00,0.00,0.00,11.00,13.00,79.00%,74.00%,0.00,0.00,0.00,58.00%,0.00,0.00,67.00%
0.00,94353.00,0.00,0.00,0.00,1.00,1.00,1.00,315.00,6.00,0.00,4.00,8.00,11.00,"$23,879","$39,836",29.00,0.00,0.00,5.00,8.00,60.00%,58.00%,0.00,0.00,0.00,35.00%,0.00,0.00,73.00%
0.00,94372.00,1.00,0.00,1.00,3.00,1.00,8.00,157.00,3.00,1.00,7.00,11.00,13.00,"$27,664","$33,110",19.00,0.00,0.00,6.00,9.00,84.00%,76.00%,0.00,0.00,0.00,62.00%,0.00,0.00,85.00%
0.00,94407.00,0.00,0.00,0.00,0.00,8.00,0.00,152.00,8.00,0.00,1.00,1.00,7.00,"$20,288","$42,478",14.00,0.00,0.00,1.00,2.00,48.00%,50.00%,0.00,0.00,0.00,50.00%,0.00,0.00,14.00%
0.00,94483.00,3.00,3.00,0.00,4.00,0.00,12.00,296.00,2.00,1.00,2.00,3.00,2.00,"$2,298","$2,298",3.00,1.00,0.00,1.00,1.00,100.00%,60.00%,0.00,1.00,1.00,40.00%,2.00,1.00,150.00%
0.00,94637.00,0.00,0.00,0.00,1.00,1.00,4.00,147.00,13.00,0.00,0.00,4.00,10.00,"$18,527","$21,576",28.00,0.00,0.00,5.00,6.00,86.00%,53.00%,0.00,0.00,1.00,33.00%,0.00,0.00,40.00%
0.00,94651.00,0.00,0.00,0.00,1.00,1.00,1.00,204.00,5.00,0.00,4.00,8.00,20.00,"$25,843","$1,04,643",26.00,0.00,0.00,2.00,4.00,25.00%,79.00%,0.00,0.00,0.00,69.00%,0.00,0.00,40.00%
0.00,94671.00,0.00,0.00,0.00,0.00,7.00,3.00,53.00,7.00,0.00,4.00,9.00,11.00,"$24,167","$31,930",13.00,0.00,0.00,6.00,7.00,76.00%,75.00%,0.00,0.00,1.00,69.00%,0.00,0.00,82.00%
0.00,94766.00,0.00,0.00,0.00,2.00,1.00,0.00,131.00,13.00,0.00,0.00,5.00,8.00,"$19,731","$31,587",16.00,0.00,0.00,1.00,3.00,62.00%,81.00%,0.00,0.00,0.00,50.00%,0.00,0.00,63.00%
0.00,94772.00,0.00,0.00,0.00,3.00,1.00,1.00,160.00,4.00,0.00,3.00,7.00,23.00,"$77,066","$92,456",37.00,0.00,0.00,12.00,14.00,83.00%,77.00%,0.00,0.00,0.00,59.00%,0.00,0.00,30.00%
0.00,94915.00,0.00,0.00,0.00,3.00,1.00,1.00,83.00,13.00,0.00,0.00,4.00,7.00,"$13,894","$30,054",8.00,0.00,0.00,2.00,4.00,46.00%,78.00%,0.00,0.00,0.00,78.00%,0.00,0.00,57.00%
0.00,94928.00,1.00,0.00,0.00,2.00,0.00,0.00,308.00,0.00,1.00,3.00,3.00,11.00,"$19,585","$40,366",17.00,0.00,0.00,4.00,6.00,49.00%,83.00%,0.00,0.00,0.00,61.00%,0.00,0.00,27.00%
0.00,94944.00,2.00,0.00,0.00,0.00,7.00,0.00,128.00,2.00,1.00,3.00,7.00,11.00,"$34,450","$42,636",15.00,0.00,0.00,8.00,10.00,81.00%,50.00%,0.00,0.00,1.00,61.00%,0.00,0.00,64.00%
0.00,94954.00,2.00,2.00,0.00,3.00,1.00,12.00,133.00,3.00,1.00,1.00,1.00,5.00,"$43,659","$54,725",8.00,4.00,1.00,4.00,5.00,80.00%,15.00%,2.00,2.00,8.00,38.00%,4.00,3.00,20.00%
0.00,95012.00,0.00,0.00,0.00,5.00,1.00,5.00,333.00,2.00,1.00,1.00,3.00,6.00,"$19,206","$24,396",24.00,1.00,0.00,3.00,3.00,79.00%,25.00%,0.00,0.00,1.00,21.00%,0.00,0.00,50.00%
0.00,95048.00,1.00,0.00,0.00,0.00,13.00,10.00,263.00,16.00,0.00,0.00,2.00,6.00,"$7,833","$18,264",20.00,1.00,0.00,1.00,1.00,43.00%,30.00%,3.00,0.00,2.00,26.00%,0.00,1.00,33.00%
0.00,95203.00,5.00,5.00,0.00,4.00,1.00,1.00,236.00,11.00,0.00,1.00,1.00,2.00,"$1,921","$1,921",3.00,1.00,1.00,1.00,1.00,100.00%,25.00%,0.00,2.00,3.00,50.00%,5.00,2.00,50.00%
0.00,95235.00,5.00,4.00,0.00,7.00,1.00,2.00,71.00,2.00,1.00,7.00,15.00,13.00,"$10,874","$21,223",17.00,0.00,0.00,5.00,6.00,51.00%,76.00%,0.00,0.00,0.00,62.00%,1.00,0.00,115.00%
0.00,95286.00,0.00,0.00,0.00,4.00,1.00,5.00,57.00,1.00,1.00,1.00,4.00,5.00,"$5,574","$8,835",6.00,0.00,0.00,2.00,4.00,63.00%,86.00%,0.00,0.00,0.00,71.00%,0.00,0.00,80.00%
0.00,95292.00,0.00,0.00,0.00,1.00,0.00,1.00,429.00,15.00,0.00,0.00,1.00,21.00,"$21,106","$64,391",23.00,0.00,0.00,1.00,4.00,33.00%,88.00%,0.00,0.00,0.00,84.00%,0.00,0.00,5.00%
0.00,95355.00,0.00,0.00,0.00,1.00,3.00,1.00,176.00,9.00,0.00,1.00,3.00,10.00,"$25,983","$33,872",9.00,0.00,0.00,3.00,4.00,77.00%,55.00%,3.00,0.00,0.00,91.00%,0.00,0.00,30.00%
0.00,95397.00,0.00,0.00,0.00,1.00,5.00,1.00,142.00,3.00,1.00,3.00,6.00,15.00,"$55,022","$84,537",18.00,2.00,0.00,3.00,6.00,65.00%,64.00%,0.00,2.00,2.00,68.00%,2.00,2.00,40.00%
0.00,95400.00,0.00,0.00,0.00,1.00,2.00,1.00,179.00,29.00,0.00,0.00,0.00,7.00,"$11,833","$12,738",16.00,0.00,0.00,4.00,5.00,93.00%,56.00%,3.00,0.00,2.00,44.00%,0.00,2.00,0.00%
0.00,95418.00,0.00,0.00,0.00,12.00,1.00,10.00,217.00,3.00,1.00,4.00,7.00,9.00,"$18,370","$37,263",24.00,6.00,5.00,4.00,5.00,49.00%,34.00%,2.00,5.00,8.00,28.00%,5.00,6.00,78.00%
0.00,95454.00,1.00,0.00,1.00,0.00,,0.00,102.00,11.00,0.00,2.00,2.00,7.00,"$11,019","$12,111",15.00,8.00,3.00,5.00,6.00,91.00%,26.00%,0.00,3.00,8.00,30.00%,3.00,3.00,29.00%
0.00,95474.00,1.00,0.00,1.00,2.00,1.00,3.00,99.00,9.00,0.00,1.00,1.00,3.00,"$17,626","$27,059",3.00,0.00,0.00,1.00,2.00,65.00%,75.00%,0.00,0.00,0.00,75.00%,0.00,0.00,33.00%
0.00,95710.00,0.00,0.00,0.00,2.00,1.00,0.00,213.00,6.00,0.00,1.00,1.00,7.00,"$38,942","$41,559",13.00,1.00,0.00,5.00,6.00,94.00%,7.00%,3.00,0.00,3.00,50.00%,0.00,1.00,14.00%
0.00,95752.00,0.00,0.00,0.00,2.00,0.00,1.00,62.00,5.00,0.00,1.00,2.00,8.00,"$31,012","$62,815",11.00,0.00,0.00,1.00,3.00,49.00%,64.00%,0.00,0.00,0.00,73.00%,0.00,0.00,25.00%
0.00,95840.00,10.00,6.00,0.00,7.00,1.00,8.00,385.00,6.00,0.00,3.00,4.00,1.00,$455,$775,14.00,2.00,0.00,0.00,1.00,59.00%,53.00%,0.00,0.00,2.00,6.00%,4.00,0.00,400.00%
0.00,95904.00,2.00,2.00,0.00,1.00,1.00,3.00,28.00,5.00,0.00,2.00,4.00,4.00,"$15,140","$18,048",5.00,0.00,0.00,2.00,3.00,84.00%,100.00%,0.00,0.00,0.00,80.00%,0.00,0.00,100.00%
0.00,95907.00,0.00,0.00,0.00,0.00,12.00,1.00,148.00,12.00,0.00,1.00,2.00,2.00,"$38,298","$40,651",13.00,1.00,1.00,1.00,2.00,94.00%,38.00%,0.00,1.00,1.00,13.00%,1.00,1.00,100.00%
0.00,95935.00,5.00,5.00,0.00,6.00,2.00,5.00,309.00,3.00,1.00,2.00,2.00,5.00,"$31,751","$33,681",7.00,0.00,0.00,3.00,4.00,94.00%,67.00%,0.00,0.00,0.00,56.00%,5.00,0.00,40.00%
0.00,95947.00,2.00,1.00,0.00,3.00,2.00,16.00,234.00,3.00,1.00,6.00,8.00,13.00,"$25,930","$36,552",29.00,3.00,0.00,3.00,4.00,71.00%,56.00%,0.00,0.00,10.00,38.00%,0.00,0.00,62.00%
0.00,95955.00,1.00,1.00,0.00,1.00,0.00,0.00,326.00,9.00,0.00,2.00,4.00,5.00,"$19,877","$25,480",12.00,3.00,1.00,3.00,4.00,78.00%,35.00%,0.00,1.00,3.00,29.00%,2.00,1.00,80.00%
0.00,96012.00,0.00,0.00,0.00,0.00,19.00,0.00,348.00,24.00,0.00,0.00,2.00,8.00,$274,"$5,743",15.00,0.00,0.00,0.00,0.00,5.00%,63.00%,0.00,1.00,1.00,50.00%,1.00,1.00,25.00%
0.00,96141.00,0.00,0.00,0.00,1.00,1.00,1.00,239.00,6.00,0.00,2.00,2.00,6.00,$949,"$7,390",10.00,0.00,0.00,1.00,1.00,13.00%,40.00%,1.00,0.00,3.00,60.00%,0.00,0.00,33.00%
0.00,96203.00,0.00,0.00,0.00,0.00,7.00,1.00,313.00,10.00,0.00,2.00,7.00,15.00,"$53,448","$79,890",24.00,0.00,0.00,7.00,8.00,67.00%,54.00%,3.00,0.00,2.00,58.00%,0.00,2.00,47.00%
0.00,96250.00,6.00,6.00,0.00,3.00,1.00,0.00,44.00,2.00,3.00,10.00,14.00,11.00,"$23,335","$27,751",15.00,0.00,0.00,7.00,9.00,84.00%,65.00%,0.00,0.00,0.00,48.00%,4.00,0.00,127.00%
0.00,96278.00,3.00,3.00,0.00,1.00,1.00,1.00,221.00,9.00,0.00,1.00,2.00,4.00,"$12,546","$21,104",5.00,0.00,0.00,1.00,3.00,59.00%,67.00%,0.00,0.00,1.00,67.00%,0.00,0.00,50.00%
0.00,96303.00,3.00,3.00,0.00,2.00,1.00,3.00,120.00,11.00,0.00,1.00,2.00,5.00,"$13,619","$18,614",6.00,3.00,3.00,1.00,2.00,73.00%,42.00%,0.00,3.00,5.00,42.00%,6.00,3.00,40.00%
0.00,96384.00,0.00,0.00,0.00,1.00,4.00,7.00,261.00,8.00,0.00,5.00,10.00,22.00,"$81,984","$1,37,611",36.00,0.00,0.00,4.00,4.00,60.00%,64.00%,3.00,1.00,1.00,56.00%,1.00,1.00,45.00%
0.00,96396.00,0.00,0.00,0.00,2.00,0.00,4.00,125.00,39.00,0.00,0.00,0.00,6.00,"$4,682","$7,342",9.00,1.00,1.00,2.00,3.00,64.00%,28.00%,3.00,1.00,2.00,33.00%,1.00,2.00,0.00%
0.00,96465.00,3.00,0.00,1.00,1.00,0.00,0.00,183.00,14.00,0.00,0.00,1.00,6.00,"$6,588","$15,795",9.00,5.00,0.00,4.00,4.00,42.00%,50.00%,0.00,0.00,5.00,43.00%,2.00,0.00,17.00%
0.00,96536.00,0.00,0.00,0.00,0.00,,0.00,445.00,16.00,0.00,0.00,1.00,9.00,"$22,423","$27,367",15.00,0.00,0.00,6.00,7.00,82.00%,87.00%,0.00,0.00,0.00,60.00%,0.00,0.00,11.00%
0.00,96565.00,0.00,0.00,0.00,3.00,1.00,6.00,113.00,10.00,0.00,3.00,10.00,8.00,"$52,149","$57,576",29.00,0.00,0.00,6.00,7.00,91.00%,70.00%,0.00,0.00,0.00,27.00%,0.00,0.00,125.00%
0.00,96586.00,1.00,1.00,0.00,3.00,3.00,5.00,376.00,5.00,0.00,2.00,2.00,13.00,"$15,467","$27,509",14.00,2.00,1.00,4.00,4.00,56.00%,56.00%,3.00,2.00,3.00,72.00%,3.00,2.00,15.00%
0.00,96636.00,0.00,0.00,0.00,1.00,0.00,1.00,161.00,25.00,0.00,0.00,0.00,3.00,"$1,589","$10,500",8.00,0.00,0.00,0.00,0.00,15.00%,60.00%,0.00,0.00,0.00,30.00%,0.00,0.00,0.00%
0.00,96700.00,0.00,0.00,0.00,1.00,3.00,0.00,210.00,84.00,0.00,0.00,0.00,3.00,"$5,953","$10,822",5.00,1.00,0.00,0.00,1.00,55.00%,67.00%,0.00,0.00,1.00,50.00%,0.00,0.00,0.00%
0.00,96720.00,0.00,0.00,0.00,1.00,1.00,1.00,180.00,17.00,0.00,0.00,2.00,11.00,"$13,527","$15,723",18.00,0.00,0.00,6.00,6.00,86.00%,57.00%,3.00,0.00,1.00,52.00%,0.00,1.00,18.00%
0.00,96768.00,0.00,0.00,0.00,6.00,1.00,3.00,91.00,1.00,1.00,5.00,8.00,11.00,"$21,138","$35,426",26.00,0.00,0.00,3.00,4.00,60.00%,70.00%,0.00,0.00,0.00,41.00%,0.00,0.00,73.00%
0.00,96771.00,2.00,1.00,1.00,3.00,0.00,2.00,106.00,76.00,0.00,0.00,0.00,2.00,$268,"$1,000",2.00,3.00,1.00,0.00,0.00,27.00%,33.00%,0.00,1.00,4.00,33.00%,1.00,1.00,0.00%
0.00,96795.00,0.00,0.00,0.00,3.00,1.00,2.00,140.00,14.00,0.00,0.00,1.00,7.00,"$17,814","$23,242",7.00,2.00,1.00,3.00,3.00,77.00%,78.00%,0.00,1.00,2.00,78.00%,1.00,1.00,14.00%
0.00,96863.00,0.00,0.00,0.00,0.00,16.00,1.00,232.00,12.00,0.00,1.00,3.00,5.00,"$1,821","$7,622",15.00,1.00,0.00,2.00,2.00,24.00%,32.00%,3.00,1.00,9.00,26.00%,1.00,4.00,60.00%
0.00,96867.00,0.00,0.00,0.00,3.00,1.00,4.00,246.00,3.00,1.00,2.00,3.00,15.00,"$71,126","$76,309",29.00,1.00,0.00,11.00,12.00,93.00%,61.00%,0.00,0.00,1.00,45.00%,0.00,0.00,20.00%
0.00,96924.00,4.00,3.00,0.00,3.00,1.00,2.00,110.00,9.00,0.00,1.00,2.00,1.00,$241,"$4,097",12.00,0.00,0.00,0.00,0.00,6.00%,42.00%,0.00,0.00,1.00,8.00%,2.00,0.00,200.00%
0.00,96931.00,2.00,2.00,0.00,3.00,1.00,3.00,188.00,22.00,0.00,0.00,2.00,6.00,"$14,251","$22,371",8.00,5.00,3.00,1.00,3.00,64.00%,23.00%,0.00,4.00,9.00,46.00%,6.00,4.00,33.00%
0.00,96935.00,3.00,3.00,0.00,3.00,0.00,2.00,155.00,35.00,0.00,0.00,0.00,5.00,"$6,855","$11,085",10.00,1.00,1.00,1.00,1.00,62.00%,25.00%,0.00,5.00,6.00,42.00%,8.00,5.00,0.00%
0.00,96953.00,0.00,0.00,0.00,3.00,0.00,2.00,16.00,16.00,0.00,0.00,3.00,3.00,"$2,184","$5,000",3.00,0.00,0.00,0.00,0.00,44.00%,100.00%,0.00,0.00,0.00,100.00%,0.00,0.00,100.00%
